customer_id,category,price,discount,quantity,payment_method,order_date,delivery_time,region,returned,total_amount,shipping_cost,profit_margin,age,gender,Month,age_group
C10185,Electronics,244.19,0.0,1,COD,2025-03-10,3,North,No,244.19,7.66,21.64,29,Female,2025-03,26-35
C14653,Toys,12.89,0.0,1,Credit Card,2024-09-25,5,East,No,12.89,1.42,3.74,25,Male,2024-09,18-25
C11980,Electronics,621.82,0.05,2,Credit Card,2025-07-06,6,South,No,1181.46,10.65,131.13,65,Female,2025-07,56-65
C14541,Electronics,404.02,0.0,3,Wallet,2025-03-24,8,East,No,1212.06,10.65,134.8,66,Male,2025-03,
C17808,Electronics,258.74,0.0,1,Credit Card,2023-12-07,6,South,No,258.74,8.0,23.05,27,Female,2023-12,26-35
C13988,Fashion,81.38,0.1,1,PayPal,2023-10-13,5,West,No,73.24,6.0,19.63,46,Male,2023-10,46-55
C10829,Electronics,981.64,0.0,1,Debit Card,2025-02-08,5,South,No,981.64,8.33,109.47,32,Female,2025-02,26-35
C13519,Fashion,30.75,0.0,1,PayPal,2025-05-15,7,South,No,30.75,5.67,5.09,33,Female,2025-05,26-35
C16230,Sports,24.31,0.05,1,PayPal,2023-11-24,3,North,No,23.09,6.16,0.77,41,Male,2023-11,36-45
C15368,Electronics,870.03,0.0,1,Credit Card,2025-05-08,4,North,No,870.03,9.67,94.73,56,Male,2025-05,56-65
C13511,Toys,64.05,0.0,1,COD,2023-09-28,8,North,No,64.05,7.09,18.53,33,Male,2023-09,26-35
C13328,Fashion,30.87,0.0,1,Credit Card,2024-08-30,6,Central,No,30.87,5.09,5.71,58,Female,2024-08,56-65
C13348,Beauty,28.61,0.05,1,Credit Card,2025-03-30,6,East,No,27.18,5.84,6.39,48,Female,2025-03,46-55
C15909,Electronics,80.82,0.05,1,Credit Card,2024-01-21,6,East,No,76.78,7.73,1.48,68,Male,2024-01,
C12485,Home,16.26,0.0,1,UPI,2024-03-13,4,North,No,16.26,4.51,0.04,67,Male,2024-03,
C14611,Electronics,82.24,0.05,1,COD,2024-04-10,4,West,No,78.13,8.5,0.88,49,Female,2024-04,46-55
C15696,Electronics,534.01,0.1,1,PayPal,2024-04-09,4,South,Yes,480.61,8.06,49.61,47,Male,2024-04,46-55
C15042,Home,90.9,0.15,1,Credit Card,2025-05-24,7,West,Yes,77.26,7.28,14.35,38,Female,2025-05,36-45
C11225,Beauty,29.1,0.3,2,Credit Card,2025-06-02,7,West,No,40.74,4.53,13.8,62,Female,2025-06,56-65
C15694,Electronics,312.86,0.05,2,Credit Card,2024-12-13,3,North,No,594.43,9.77,61.56,44,Female,2024-12,36-45
C15774,Sports,31.19,0.3,1,Debit Card,2025-07-18,3,Central,No,21.83,3.88,2.67,42,Female,2025-07,36-45
C14851,Fashion,87.79,0.0,1,Debit Card,2024-09-14,6,East,Yes,87.79,5.97,24.76,66,Male,2024-09,
C17971,Electronics,128.34,0.05,2,Debit Card,2024-10-05,5,South,No,243.85,8.49,20.77,18,Female,2024-10,18-25
C12844,Fashion,14.9,0.05,1,Debit Card,2024-12-16,7,South,No,14.16,4.24,0.72,31,Female,2024-12,26-35
C17347,Beauty,26.56,0.1,1,COD,2024-03-27,4,Central,No,23.9,4.23,6.52,38,Male,2024-03,36-45
C12733,Grocery,27.79,0.1,2,Credit Card,2023-11-21,3,Central,No,50.02,5.02,-1.02,61,Male,2023-11,56-65
C14420,Home,274.79,0.05,1,Debit Card,2024-01-18,6,East,No,261.05,7.72,65.37,62,Male,2024-01,56-65
C13996,Home,85.98,0.1,1,UPI,2025-07-15,6,South,No,77.38,6.95,14.72,53,Female,2025-07,46-55
C12670,Electronics,425.91,0.0,3,Credit Card,2024-05-07,3,Central,No,1277.73,10.98,142.35,49,Female,2024-05,46-55
C14782,Toys,36.32,0.0,1,Debit Card,2024-05-13,4,Central,No,36.32,5.2,9.33,53,Male,2024-05,46-55
C11498,Fashion,16.98,0.0,1,UPI,2023-12-11,5,East,No,16.98,4.62,1.32,61,Male,2023-12,56-65
C11688,Sports,59.41,0.0,1,Debit Card,2024-07-11,3,Central,No,59.41,4.93,12.89,43,Male,2024-07,36-45
C16095,Grocery,14.21,0.0,2,Debit Card,2024-12-18,6,West,No,28.42,3.83,-1.56,56,Male,2024-12,56-65
C12447,Toys,37.97,0.0,4,Credit Card,2024-07-21,3,North,No,151.88,6.93,53.82,60,Male,2024-07,56-65
C10867,Sports,50.27,0.0,1,UPI,2024-01-27,4,North,No,50.27,6.07,9.01,25,Male,2024-01,18-25
C14312,Beauty,26.79,0.05,1,COD,2024-02-19,5,East,No,25.45,4.57,6.88,47,Female,2024-02,46-55
C16952,Home,17.95,0.0,1,Wallet,2024-01-08,6,South,No,17.95,4.74,0.29,28,Male,2024-01,26-35
C13008,Electronics,926.13,0.15,1,COD,2025-06-10,6,South,No,787.21,9.31,85.16,59,Female,2025-06,56-65
C13524,Toys,46.51,0.0,4,Credit Card,2024-04-24,5,South,No,186.04,6.02,68.4,53,Male,2024-04,46-55
C15096,Home,346.14,0.0,5,Wallet,2025-07-20,4,Central,No,1730.7,10.23,474.37,49,Male,2025-07,46-55
C17571,Beauty,87.55,0.1,1,Credit Card,2024-01-03,5,East,No,78.8,7.71,27.75,46,Male,2024-01,46-55
C16084,Home,256.06,0.0,1,PayPal,2025-08-10,5,North,No,256.06,8.43,63.27,48,Female,2025-08,46-55
C15027,Fashion,16.65,0.15,1,Credit Card,2023-10-10,6,South,No,14.15,4.41,0.54,43,Female,2023-10,36-45
C12012,Toys,19.12,0.0,3,Credit Card,2024-03-12,5,West,No,57.36,7.09,15.85,30,Female,2024-03,26-35
C10239,Fashion,14.74,0.1,2,Credit Card,2025-07-09,4,Central,No,26.53,4.67,4.62,55,Male,2025-07,46-55
C17905,Toys,2.41,0.05,1,Debit Card,2023-10-01,4,South,No,2.29,1.59,-0.67,21,Other,2023-10,18-25
C15305,Grocery,3.04,0.0,1,Credit Card,2023-11-25,6,South,No,3.04,3.77,-3.53,50,Male,2023-11,46-55
C10047,Toys,38.26,0.3,1,PayPal,2023-10-17,5,Central,No,26.78,5.83,4.88,26,Male,2023-10,26-35
C14049,Electronics,492.45,0.0,2,PayPal,2024-01-26,4,Central,No,984.9,9.08,109.11,49,Female,2024-01,46-55
C13457,Toys,30.06,0.15,1,Debit Card,2024-09-16,3,North,Yes,25.55,4.59,5.63,64,Male,2024-09,56-65
C13279,Home,78.56,0.0,2,Credit Card,2025-04-22,5,West,No,157.12,8.45,35.54,53,Female,2025-04,46-55
C13228,Fashion,6.34,0.0,1,Credit Card,2024-07-27,6,East,No,6.34,2.3,-0.08,34,Female,2024-07,26-35
C11248,Electronics,174.28,0.15,1,UPI,2024-12-20,4,North,No,148.14,7.49,10.29,56,Male,2024-12,56-65
C11167,Fashion,34.86,0.0,1,Credit Card,2025-01-31,4,West,No,34.86,5.26,6.94,62,Female,2025-01,56-65
C13490,Electronics,194.07,0.0,2,Debit Card,2025-01-20,7,East,No,388.14,7.81,38.77,58,Female,2025-01,56-65
C17278,Electronics,276.14,0.05,2,Debit Card,2023-10-31,7,West,No,524.67,7.73,55.23,45,Female,2023-10,36-45
C17997,Grocery,13.48,0.0,1,COD,2024-02-17,6,East,No,13.48,3.87,-2.79,36,Other,2024-02,36-45
C14970,Toys,4.47,0.0,1,PayPal,2025-01-01,4,Central,No,4.47,2.27,-0.48,58,Female,2025-01,56-65
C11897,Sports,244.48,0.0,1,PayPal,2024-09-22,5,South,No,244.48,9.19,64.15,27,Female,2024-09,26-35
C13536,Fashion,45.37,0.05,1,Credit Card,2024-07-18,3,North,No,43.1,6.17,8.91,44,Male,2024-07,36-45
C12179,Electronics,680.13,0.1,1,PayPal,2025-04-27,4,South,No,612.12,10.07,63.38,30,Male,2025-04,26-35
C14720,Home,94.7,0.0,1,Credit Card,2025-08-11,5,South,No,94.7,5.36,21.16,62,Female,2025-08,56-65
C15955,Sports,139.24,0.15,4,Credit Card,2025-05-01,7,West,No,473.42,7.74,134.29,39,Male,2025-05,36-45
C11970,Grocery,30.69,0.0,1,Credit Card,2025-06-27,5,West,No,30.69,5.15,-2.69,63,Male,2025-06,56-65
C14696,Toys,20.07,0.1,1,Credit Card,2024-07-01,6,East,No,18.06,5.02,2.2,50,Female,2024-07,46-55
C12720,Grocery,7.92,0.05,1,Debit Card,2024-06-19,7,East,No,7.52,3.17,-2.57,43,Female,2024-06,36-45
C12381,Fashion,47.16,0.0,2,Wallet,2025-05-01,3,North,No,94.32,5.23,27.78,41,Male,2025-05,36-45
C11943,Electronics,109.35,0.2,1,Credit Card,2023-10-26,6,East,No,87.48,7.58,2.92,34,Female,2023-10,26-35
C13146,Fashion,64.6,0.0,3,Credit Card,2025-02-15,4,Central,No,193.8,5.77,62.06,31,Female,2025-02,26-35
C15912,Electronics,62.39,0.15,1,Debit Card,2023-12-14,3,Central,No,53.03,6.7,-0.34,53,Male,2023-12,46-55
C13483,Toys,13.85,0.0,1,PayPal,2025-06-18,3,North,No,13.85,4.33,1.21,39,Male,2025-06,36-45
C17686,Grocery,11.4,0.0,1,PayPal,2025-02-20,5,West,No,11.4,4.43,-3.52,33,Female,2025-02,26-35
C13696,Fashion,30.33,0.0,2,COD,2025-06-27,5,East,No,60.66,6.1,15.13,34,Male,2025-06,26-35
C16179,Toys,14.97,0.15,1,Debit Card,2024-04-12,6,South,No,12.72,5.1,-0.01,57,Male,2024-04,56-65
C12825,Electronics,112.8,0.0,2,COD,2025-07-13,4,South,No,225.6,9.46,17.61,57,Female,2025-07,56-65
C15744,Sports,18.0,0.0,1,Credit Card,2024-09-08,5,North,No,18.0,3.73,1.67,48,Female,2024-09,46-55
C11827,Beauty,17.34,0.05,2,COD,2025-01-03,5,East,No,32.95,6.91,7.92,22,Male,2025-01,18-25
C10222,Fashion,138.46,0.0,1,Credit Card,2024-05-09,4,South,No,138.46,4.35,44.11,69,Male,2024-05,
C11746,Toys,5.9,0.0,2,Credit Card,2023-09-12,6,East,No,11.8,3.55,1.17,32,Female,2023-09,26-35
C10529,Fashion,21.37,0.0,2,COD,2024-04-13,7,East,No,42.74,4.6,10.36,29,Male,2024-04,26-35
C16384,Home,288.12,0.1,1,Credit Card,2025-05-03,8,East,No,259.31,9.12,63.49,61,Male,2025-05,56-65
C10133,Sports,40.61,0.3,4,UPI,2024-03-24,7,East,No,113.71,6.75,27.36,47,Female,2024-03,46-55
C13803,Fashion,28.96,0.0,4,Debit Card,2025-09-09,7,South,No,115.84,7.33,33.21,23,Female,2025-09,18-25
C14486,Toys,4.11,0.05,5,Credit Card,2025-06-15,3,Central,No,19.52,4.76,3.05,28,Male,2025-06,26-35
C10101,Toys,2.94,0.15,1,PayPal,2025-03-22,6,East,No,2.5,0.91,0.09,47,Male,2025-03,46-55
C16136,Fashion,58.1,0.3,2,Credit Card,2025-08-06,7,North,No,81.34,5.74,22.73,23,Male,2025-08,18-25
C13723,Home,31.22,0.05,1,Credit Card,2024-02-24,5,East,No,29.66,3.74,4.56,28,Male,2024-02,26-35
C12728,Home,117.67,0.0,4,Credit Card,2023-11-28,5,Central,No,470.68,10.76,121.03,69,Female,2023-11,
C12545,Home,84.06,0.0,1,Credit Card,2023-12-18,4,West,No,84.06,7.1,16.44,64,Female,2023-12,56-65
C12558,Home,23.05,0.05,1,UPI,2025-04-11,4,Central,No,21.9,3.63,2.5,23,Female,2025-04,18-25
C16846,Electronics,232.07,0.0,1,PayPal,2024-01-25,4,South,No,232.07,9.45,18.4,20,Female,2024-01,18-25
C13041,Toys,7.61,0.0,1,COD,2024-03-20,8,West,No,7.61,2.2,0.84,20,Male,2024-03,18-25
C17704,Fashion,101.13,0.0,1,Debit Card,2025-07-06,5,South,Yes,101.13,6.65,28.75,31,Male,2025-07,26-35
C12000,Electronics,149.13,0.1,1,Debit Card,2025-08-20,4,West,No,134.22,6.63,9.48,38,Male,2025-08,36-45
C10948,Sports,127.94,0.2,1,COD,2024-05-20,3,North,No,102.35,4.81,25.9,57,Male,2024-05,56-65
C11568,Sports,123.48,0.05,2,Debit Card,2024-02-09,5,East,No,234.61,8.79,61.59,62,Male,2024-02,56-65
C17510,Grocery,3.83,0.0,4,Debit Card,2023-11-15,5,East,No,15.32,3.87,-2.64,54,Female,2023-11,46-55
C14936,Sports,89.77,0.0,5,Debit Card,2025-03-20,5,West,No,448.85,10.37,124.28,54,Female,2025-03,46-55
C12053,Fashion,95.53,0.0,1,UPI,2024-02-17,6,East,No,95.53,5.32,28.12,18,Female,2024-02,18-25
C13005,Grocery,2.39,0.0,1,UPI,2024-01-28,7,East,No,2.39,2.19,-2.0,64,Female,2024-01,56-65
C10193,Home,134.16,0.0,1,Debit Card,2024-03-25,3,North,No,134.16,7.67,29.89,46,Female,2024-03,46-55
C10741,Toys,5.65,0.0,1,UPI,2023-09-24,5,West,Yes,5.65,4.17,-1.91,40,Female,2023-09,36-45
C17304,Fashion,18.54,0.0,1,Credit Card,2024-12-24,5,South,No,18.54,2.99,3.5,18,Female,2024-12,18-25
C13906,Electronics,389.62,0.0,1,PayPal,2024-06-16,7,South,No,389.62,9.96,36.79,24,Female,2024-06,18-25
C12959,Sports,109.95,0.0,3,PayPal,2024-06-29,3,Central,No,329.85,8.71,90.24,60,Male,2024-06,56-65
C14568,Fashion,58.71,0.15,1,Credit Card,2025-02-13,4,West,Yes,49.9,5.32,12.14,22,Female,2025-02,18-25
C12263,Fashion,43.46,0.0,1,Debit Card,2024-07-05,6,North,No,43.46,6.52,8.69,57,Female,2024-07,56-65
C13420,Sports,160.65,0.0,3,Credit Card,2024-11-16,3,North,No,481.95,10.42,134.16,18,Female,2024-11,18-25
C12923,Fashion,56.39,0.0,1,PayPal,2024-08-17,3,North,No,56.39,6.49,13.25,55,Male,2024-08,46-55
C13254,Electronics,127.99,0.05,1,Wallet,2024-11-21,5,Central,No,121.59,6.19,8.4,60,Male,2024-11,56-65
C13239,Home,24.07,0.0,1,Credit Card,2023-09-18,4,West,No,24.07,5.14,1.6,35,Female,2023-09,26-35
C13865,Toys,2.2,0.0,1,UPI,2024-08-30,5,South,No,2.2,1.29,-0.41,59,Male,2024-08,56-65
C10037,Electronics,52.28,0.0,2,PayPal,2024-10-28,4,South,No,104.56,6.87,5.68,52,Male,2024-10,46-55
C11698,Beauty,5.75,0.0,1,Credit Card,2025-05-18,5,North,No,5.75,2.83,-0.24,58,Other,2025-05,56-65
C14566,Electronics,235.11,0.0,4,Credit Card,2025-05-20,3,North,No,940.44,10.1,102.75,58,Male,2025-05,56-65
C16595,Electronics,51.91,0.05,1,Debit Card,2024-03-15,3,Central,No,49.31,5.3,0.62,48,Female,2024-03,46-55
C14026,Home,73.51,0.1,1,Credit Card,2024-09-26,6,East,No,66.16,6.35,12.17,20,Female,2024-09,18-25
C15609,Sports,157.68,0.0,1,Debit Card,2025-03-23,4,North,No,157.68,5.53,41.77,32,Female,2025-03,26-35
C13213,Fashion,11.76,0.2,2,Debit Card,2025-07-31,5,Central,Yes,18.82,5.93,0.66,54,Female,2025-07,46-55
C15108,Home,214.19,0.0,1,Debit Card,2025-01-24,5,West,No,214.19,5.87,54.1,21,Female,2025-01,18-25
C11783,Home,37.75,0.0,1,COD,2025-01-19,5,West,No,37.75,4.85,5.72,41,Male,2025-01,36-45
C11966,Toys,7.09,0.0,1,COD,2024-01-09,4,Central,No,7.09,3.23,-0.39,69,Male,2024-01,
C10102,Toys,7.5,0.0,1,COD,2024-02-21,3,North,No,7.5,5.2,-2.2,38,Male,2024-02,36-45
C15830,Electronics,177.15,0.0,3,Credit Card,2023-09-30,3,Central,No,531.45,8.83,54.94,26,Female,2023-09,26-35
C15831,Home,101.55,0.0,1,PayPal,2025-07-11,6,East,No,101.55,7.33,21.1,48,Male,2025-07,46-55
C10041,Sports,122.24,0.0,2,Debit Card,2024-03-20,4,North,Yes,244.48,7.31,66.03,22,Female,2024-03,18-25
C12994,Toys,31.43,0.0,1,COD,2024-11-03,4,Central,No,31.43,5.55,7.02,57,Female,2024-11,56-65
C13218,Electronics,57.1,0.0,1,Credit Card,2024-04-08,7,West,No,57.1,5.36,1.49,28,Female,2024-04,26-35
C16209,Beauty,6.85,0.0,1,Credit Card,2025-09-01,8,East,No,6.85,2.66,0.42,19,Male,2025-09,18-25
C12990,Toys,29.13,0.2,1,COD,2025-05-16,4,North,No,23.3,4.05,5.27,30,Female,2025-05,26-35
C14288,Fashion,77.78,0.15,4,Credit Card,2023-10-13,5,East,No,264.45,8.45,84.11,66,Female,2023-10,
C13369,Fashion,147.03,0.0,1,UPI,2024-10-22,5,East,No,147.03,7.45,44.01,25,Female,2024-10,18-25
C11061,Home,55.31,0.1,1,Debit Card,2024-11-03,6,East,No,49.78,4.87,9.07,69,Male,2024-11,
C12549,Grocery,4.36,0.0,1,Credit Card,2023-10-07,8,East,No,4.36,3.92,-3.57,55,Female,2023-10,46-55
C11676,Sports,93.85,0.0,2,UPI,2024-02-13,4,North,No,187.7,7.58,48.73,61,Other,2024-02,56-65
C13689,Home,20.8,0.0,1,Debit Card,2024-01-14,5,East,No,20.8,4.86,0.96,58,Female,2024-01,56-65
C17595,Electronics,469.85,0.3,1,Debit Card,2023-09-30,5,East,No,328.9,8.27,31.2,32,Male,2023-09,26-35
C16807,Beauty,18.94,0.05,4,Debit Card,2024-06-06,3,Central,No,71.97,5.87,26.52,64,Male,2024-06,56-65
C16495,Fashion,65.87,0.05,1,Credit Card,2025-06-29,5,South,No,62.58,6.48,15.42,22,Male,2025-06,18-25
C13997,Fashion,13.49,0.2,1,Debit Card,2025-08-22,7,Central,No,10.79,2.35,1.43,30,Female,2025-08,26-35
C10325,Home,92.31,0.0,5,Credit Card,2024-11-03,7,East,No,461.55,7.46,121.77,40,Female,2024-11,36-45
C17205,Fashion,25.82,0.0,1,Credit Card,2025-07-06,3,North,No,25.82,5.31,3.73,38,Male,2025-07,36-45
C11120,Electronics,257.17,0.0,1,Credit Card,2023-10-19,6,South,No,257.17,8.56,22.3,44,Male,2023-10,36-45
C10107,Sports,90.28,0.0,1,Debit Card,2024-12-27,5,West,Yes,90.28,6.8,20.28,47,Female,2024-12,46-55
C12678,Sports,123.48,0.05,1,Debit Card,2023-10-29,5,Central,No,117.31,7.48,27.71,49,Male,2023-10,46-55
C16294,Beauty,52.39,0.05,1,Credit Card,2024-09-22,4,Central,No,49.77,6.35,16.05,69,Female,2024-09,
C15193,Toys,7.22,0.0,1,Credit Card,2024-11-09,3,North,No,7.22,2.94,-0.05,31,Male,2024-11,26-35
C17224,Fashion,32.37,0.0,1,Debit Card,2025-08-31,7,South,No,32.37,3.98,7.35,31,Male,2025-08,26-35
C17021,Fashion,10.9,0.2,1,Credit Card,2025-01-15,6,South,No,8.72,2.14,0.91,60,Female,2025-01,56-65
C10334,Home,63.55,0.0,1,Debit Card,2024-09-14,3,Central,No,63.55,6.95,10.84,30,Male,2024-09,26-35
C17419,Electronics,205.33,0.0,1,Debit Card,2025-02-16,4,North,No,205.33,6.13,18.51,19,Female,2025-02,18-25
C16038,Grocery,8.67,0.05,1,UPI,2023-10-02,3,North,No,8.24,5.12,-4.46,43,Female,2023-10,36-45
C12039,Home,354.35,0.0,2,Credit Card,2024-10-06,5,South,No,708.7,11.01,187.43,57,Female,2024-10,56-65
C10803,Fashion,123.35,0.1,1,PayPal,2023-10-12,3,North,No,111.02,5.71,33.15,50,Female,2023-10,46-55
C11848,Home,19.43,0.15,1,Credit Card,2025-04-14,6,Central,No,16.52,5.84,-1.21,26,Male,2025-04,26-35
C10766,Fashion,31.26,0.0,4,Debit Card,2025-03-26,5,South,No,125.04,8.62,35.14,66,Male,2025-03,
C15373,Fashion,23.97,0.0,1,Debit Card,2025-02-20,5,North,No,23.97,6.19,2.2,25,Female,2025-02,18-25
C15504,Home,68.99,0.05,1,COD,2024-05-02,3,North,No,65.54,7.01,11.34,35,Female,2024-05,26-35
C13527,Home,192.84,0.0,1,UPI,2024-07-04,6,South,No,192.84,8.37,45.63,19,Male,2024-07,18-25
C12306,Home,38.92,0.0,1,COD,2025-07-09,5,East,Yes,38.92,6.73,4.17,61,Male,2025-07,56-65
C12829,Beauty,37.54,0.05,1,UPI,2024-07-05,6,South,No,35.66,5.83,10.22,64,Male,2024-07,56-65
C11488,Toys,50.97,0.1,1,Debit Card,2025-07-20,4,South,No,45.87,5.36,12.99,50,Female,2025-07,46-55
C14129,Electronics,434.61,0.0,1,COD,2025-07-15,3,North,No,434.61,8.85,43.3,57,Male,2025-07,56-65
C13566,Toys,12.43,0.1,2,COD,2024-12-02,4,South,No,22.37,4.48,4.47,59,Female,2024-12,56-65
C12373,Fashion,8.18,0.0,1,Wallet,2024-04-15,6,West,No,8.18,3.74,-0.88,40,Female,2024-04,36-45
C10836,Fashion,10.4,0.05,1,Debit Card,2025-04-11,6,West,No,9.88,1.99,1.47,33,Male,2025-04,26-35
C13309,Beauty,33.74,0.1,2,Credit Card,2025-07-21,5,South,No,60.73,6.59,20.74,22,Female,2025-07,18-25
C16834,Grocery,2.59,0.2,1,Credit Card,2024-10-05,6,West,No,2.07,2.71,-2.54,38,Male,2024-10,36-45
C16120,Electronics,223.84,0.05,1,Debit Card,2025-01-02,4,Central,No,212.65,8.93,16.59,68,Female,2025-01,
C15735,Sports,211.79,0.0,1,Credit Card,2024-06-12,5,West,No,211.79,7.28,56.26,26,Female,2024-06,26-35
C13612,Sports,85.53,0.05,1,COD,2023-12-21,5,East,No,81.25,7.17,17.2,36,Female,2023-12,36-45
C14834,Beauty,13.06,0.0,1,Credit Card,2025-06-21,5,East,No,13.06,4.03,1.85,44,Female,2025-06,36-45
C15585,Electronics,135.33,0.05,5,PayPal,2024-01-31,7,South,No,642.82,10.46,66.68,52,Female,2024-01,46-55
C12791,Beauty,22.03,0.15,1,Debit Card,2024-05-19,6,East,No,18.73,6.47,1.96,49,Male,2024-05,46-55
C15423,Electronics,185.11,0.2,1,COD,2024-12-05,6,Central,No,148.09,6.83,10.94,44,Other,2024-12,36-45
C15981,Electronics,1087.53,0.0,3,Debit Card,2023-10-09,4,West,No,3262.59,11.43,380.08,49,Male,2023-10,46-55
C16990,Sports,11.34,0.05,1,Wallet,2025-04-03,7,South,No,10.77,3.78,-0.55,45,Female,2025-04,36-45
C14212,Sports,295.66,0.3,3,Credit Card,2024-05-06,4,North,No,620.89,8.41,177.86,21,Female,2024-05,18-25
C17374,Grocery,4.13,0.05,1,UPI,2025-04-13,7,Central,No,3.92,1.82,-1.51,50,Female,2025-04,46-55
C13983,Electronics,327.49,0.2,1,UPI,2024-10-17,4,Central,No,261.99,7.58,23.86,35,Female,2024-10,26-35
C13768,Home,50.31,0.0,1,UPI,2024-06-23,5,South,No,50.31,4.36,9.73,62,Female,2024-06,56-65
C11504,Electronics,602.84,0.1,1,Credit Card,2024-10-20,3,North,No,542.56,10.13,54.98,63,Female,2024-10,56-65
C16793,Home,168.12,0.0,5,Credit Card,2024-07-14,5,West,No,840.6,8.51,226.86,29,Female,2024-07,26-35
C12450,Home,45.16,0.0,2,Credit Card,2024-04-08,4,South,No,90.32,6.36,18.93,66,Female,2024-04,
C13044,Beauty,23.39,0.0,2,COD,2024-10-02,4,Central,No,46.78,5.12,15.93,63,Male,2024-10,56-65
C12033,Fashion,122.63,0.0,1,COD,2024-07-26,3,Central,No,122.63,6.76,36.16,64,Female,2024-07,56-65
C11699,Sports,34.94,0.0,1,Credit Card,2025-07-01,4,North,No,34.94,6.29,4.19,64,Male,2025-07,56-65
C16019,Home,231.35,0.15,1,Credit Card,2024-02-19,4,North,No,196.65,7.4,47.66,62,Male,2024-02,56-65
C15706,Home,217.36,0.0,1,UPI,2024-08-12,4,North,No,217.36,6.37,54.49,34,Female,2024-08,26-35
C12280,Toys,11.49,0.0,4,Credit Card,2024-11-14,7,South,No,45.96,5.9,12.48,49,Other,2024-11,46-55
C17072,Electronics,62.71,0.1,3,Debit Card,2025-04-21,5,West,No,169.32,9.72,10.6,67,Male,2025-04,
C11307,Fashion,13.98,0.0,3,Debit Card,2024-05-31,6,North,No,41.94,5.02,9.66,42,Female,2024-05,36-45
C12527,Beauty,18.74,0.05,1,UPI,2025-07-19,4,South,No,17.8,4.68,3.33,48,Male,2025-07,46-55
C13838,Toys,14.51,0.0,2,Debit Card,2024-03-03,6,East,No,29.02,5.32,6.29,38,Female,2024-03,36-45
C10975,Home,24.72,0.0,1,Debit Card,2024-06-18,4,Central,No,24.72,4.55,2.37,45,Male,2024-06,36-45
C12056,Electronics,159.86,0.0,1,COD,2024-07-17,3,North,No,159.86,6.75,12.43,68,Male,2024-07,
C14810,Grocery,7.25,0.3,1,Credit Card,2025-08-01,3,North,No,5.07,3.28,-2.87,49,Male,2025-08,46-55
C16021,Sports,176.82,0.15,1,Credit Card,2025-05-15,7,South,No,150.3,7.84,37.25,68,Male,2025-05,
C12426,Sports,234.78,0.0,1,Debit Card,2024-04-13,4,North,No,234.78,8.09,62.34,63,Male,2024-04,56-65
C17984,Home,131.82,0.05,1,Credit Card,2024-07-23,4,West,No,125.23,6.4,28.66,23,Male,2024-07,18-25
C13674,Beauty,10.83,0.05,1,COD,2025-07-17,4,West,No,10.29,3.6,1.03,18,Female,2025-07,18-25
C12428,Grocery,16.24,0.05,1,Credit Card,2023-11-05,3,North,No,15.43,5.34,-4.11,19,Other,2023-11,18-25
C14939,Beauty,73.91,0.0,1,COD,2025-01-28,5,South,No,73.91,5.82,27.44,33,Male,2025-01,26-35
C13733,Fashion,10.73,0.0,2,Credit Card,2024-08-17,3,North,No,21.46,3.93,3.58,51,Male,2024-08,46-55
C10359,Grocery,5.34,0.0,1,Credit Card,2025-08-03,6,Central,No,5.34,2.76,-2.33,63,Female,2025-08,56-65
C12223,Beauty,22.39,0.0,1,Credit Card,2025-05-26,4,North,No,22.39,5.34,4.74,68,Male,2025-05,
C10484,Electronics,185.56,0.15,1,Debit Card,2024-12-18,5,West,No,157.73,6.77,12.16,67,Male,2024-12,
C11428,Beauty,51.95,0.05,4,Credit Card,2025-09-06,4,South,No,197.41,9.38,79.45,24,Female,2025-09,18-25
C12080,Electronics,148.48,0.0,1,Debit Card,2024-10-10,5,Central,No,148.48,8.08,9.74,41,Female,2024-10,36-45
C15584,Beauty,55.54,0.15,1,PayPal,2025-01-28,4,North,No,47.21,5.65,15.59,57,Female,2025-01,56-65
C10695,Toys,37.15,0.1,1,UPI,2025-04-17,5,East,No,33.44,5.61,7.77,24,Female,2025-04,18-25
C16300,Beauty,7.51,0.0,1,Credit Card,2024-12-11,5,Central,No,7.51,3.75,-0.37,24,Female,2024-12,18-25
C14660,Home,23.0,0.0,2,Credit Card,2024-09-26,3,North,No,46.0,7.09,5.79,29,Female,2024-09,26-35
C15927,Grocery,15.88,0.0,1,PayPal,2025-02-26,4,North,No,15.88,4.51,-3.24,23,Female,2025-02,18-25
C10201,Grocery,7.71,0.0,4,Credit Card,2023-12-27,5,West,No,30.84,4.79,-2.32,49,Male,2023-12,46-55
C13857,Fashion,18.0,0.1,1,Credit Card,2024-04-16,3,Central,Yes,16.2,4.0,1.67,65,Female,2024-04,56-65
C11198,Home,334.52,0.0,1,Credit Card,2024-08-02,5,South,No,334.52,11.82,81.85,60,Male,2024-08,56-65
C11267,Grocery,2.22,0.1,1,COD,2023-09-25,4,West,No,2.0,2.58,-2.42,64,Female,2023-09,56-65
C17436,Electronics,627.86,0.2,1,Credit Card,2024-03-04,5,East,No,502.29,9.32,50.95,61,Female,2024-03,56-65
C12970,Fashion,45.51,0.0,1,Credit Card,2024-03-08,5,North,No,45.51,4.23,11.7,45,Male,2024-03,36-45
C15565,Home,27.12,0.0,1,Wallet,2024-08-21,4,West,No,27.12,4.47,3.12,38,Male,2024-08,36-45
